3500.000	0.0000
3500.900	0.0000
3501.800	0.0000
3502.700	0.0000
3503.600	0.0000
3504.500	0.0000
3505.400	0.0000
3506.300	0.0000
3507.200	0.0000
3508.100	0.0000
3509.000	0.0000
3509.900	0.0000
3510.800	0.0000
3511.700	0.0000
3512.600	0.0000
3513.500	0.0000
3514.400	0.0000
3515.300	0.0000
3516.200	0.0000
3517.100	0.0000
3518.000	0.0000
3518.900	0.0000
3519.800	0.0000
3520.700	0.0000
3521.600	0.0000
3522.500	0.0000
3523.400	0.0000
3524.300	0.0000
3525.200	0.0000
3526.100	0.0000
3527.000	0.0000
3527.900	0.0000
3528.800	0.0000
3529.700	0.0000
3530.600	0.0000
3531.500	0.0000
3532.400	0.0000
3533.300	0.0000
3534.200	-0.0183
3535.100	0.1041
3536.000	0.6373
3536.900	0.6254
3537.800	0.6441
3538.700	0.6608
3539.600	0.6519
3540.500	0.6308
3541.400	0.6308
3542.300	0.6465
3543.200	0.6532
3544.100	0.6466
3545.000	0.6500
3545.900	0.6640
3546.800	0.6682
3547.700	0.6691
3548.600	0.6854
3549.500	0.7053
3550.400	0.6980
3551.300	0.6816
3552.200	0.6617
3553.100	0.6500
3554.000	0.6552
3554.900	0.6638
3555.800	0.6743
3556.700	0.6812
3557.600	0.6807
3558.500	0.6734
3559.400	0.6643
3560.300	0.6629
3561.200	0.6845
3562.100	0.7089
3563.000	0.6913
3563.900	0.6292
3564.800	0.5731
3565.700	0.5675
3566.600	0.5824
3567.500	0.5725
3568.400	0.5575
3569.300	0.5641
3570.200	0.5745
3571.100	0.5697
3572.000	0.5665
3572.900	0.5796
3573.800	0.5889
3574.700	0.5813
3575.600	0.5813
3576.500	0.6105
3577.400	0.6372
3578.300	0.6396
3579.200	0.6155
3580.100	0.5802
3581.000	0.5813
3581.900	0.6130
3582.800	0.5961
3583.700	0.5217
3584.600	0.4750
3585.500	0.4814
3586.400	0.5072
3587.300	0.5193
3588.200	0.5157
3589.100	0.5418
3590.000	0.6098
3590.900	0.6466
3591.800	0.6370
3592.700	0.6379
3593.600	0.6565
3594.500	0.6662
3595.400	0.6700
3596.300	0.6815
3597.200	0.6930
3598.100	0.6979
3599.000	0.6894
3599.900	0.6563
3600.800	0.6041
3601.700	0.5747
3602.600	0.5829
3603.500	0.5979
3604.400	0.6094
3605.300	0.6368
3606.200	0.6600
3607.100	0.6336
3608.000	0.5789
3608.900	0.5506
3609.800	0.5674
3610.700	0.5833
3611.600	0.5535
3612.500	0.5250
3613.400	0.5492
3614.300	0.6029
3615.200	0.6284
3616.100	0.6029
3617.000	0.5461
3617.900	0.5144
3618.800	0.5344
3619.700	0.5683
3620.600	0.5923
3621.500	0.6029
3622.400	0.5932
3623.300	0.5866
3624.200	0.6179
3625.100	0.6661
3626.000	0.6936
3626.900	0.6976
3627.800	0.6788
3628.700	0.6172
3629.600	0.5299
3630.500	0.4885
3631.400	0.5124
3632.300	0.5512
3633.200	0.5739
3634.100	0.5887
3635.000	0.6071
3635.900	0.6274
3636.800	0.6562
3637.700	0.6911
3638.600	0.7010
3639.500	0.6769
3640.400	0.6399
3641.300	0.6086
3642.200	0.5869
3643.100	0.5688
3644.000	0.5582
3644.900	0.5785
3645.800	0.6071
3646.700	0.6100
3647.600	0.6017
3648.500	0.5954
3649.400	0.5977
3650.300	0.6132
3651.200	0.6488
3652.100	0.6815
3653.000	0.6844
3653.900	0.6727
3654.800	0.6709
3655.700	0.6854
3656.600	0.6973
3657.500	0.6926
3658.400	0.6791
3659.300	0.6851
3660.200	0.6812
3661.100	0.6588
3662.000	0.6462
3662.900	0.6427
3663.800	0.6577
3664.700	0.6763
3665.600	0.6687
3666.500	0.6609
3667.400	0.6380
3668.300	0.6086
3669.200	0.6147
3670.100	0.6524
3671.000	0.6901
3671.900	0.6893
3672.800	0.6750
3673.700	0.6786
3674.600	0.6773
3675.500	0.6459
3676.400	0.6066
3677.300	0.5926
3678.200	0.5975
3679.100	0.6098
3680.000	0.6280
3680.900	0.6409
3681.800	0.6466
3682.700	0.6428
3683.600	0.6157
3684.500	0.5805
3685.400	0.5587
3686.300	0.5717
3687.200	0.6220
3688.100	0.6664
3689.000	0.6765
3689.900	0.6668
3690.800	0.6665
3691.700	0.6852
3692.600	0.6926
3693.500	0.6905
3694.400	0.6873
3695.300	0.6591
3696.200	0.6322
3697.100	0.6716
3698.000	0.7578
3698.900	0.8081
3699.800	0.7977
3700.700	0.7516
3701.600	0.6816
3702.500	0.6083
3703.400	0.5599
3704.300	0.5443
3705.200	0.5631
3706.100	0.6179
3707.000	0.6687
3707.900	0.6740
3708.800	0.6439
3709.700	0.5998
3710.600	0.5698
3711.500	0.6006
3712.400	0.6988
3713.300	0.7835
3714.200	0.8091
3715.100	0.8297
3716.000	0.8716
3716.900	0.8722
3717.800	0.8072
3718.700	0.7068
3719.600	0.5998
3720.500	0.5206
3721.400	0.5177
3722.300	0.5987
3723.200	0.7000
3724.100	0.7760
3725.000	0.7880
3725.900	0.7426
3726.800	0.7340
3727.700	0.7917
3728.600	0.8346
3729.500	0.7971
3730.400	0.7271
3731.300	0.6477
3732.200	0.5501
3733.100	0.4776
3734.000	0.4724
3734.900	0.5210
3735.800	0.5847
3736.700	0.6714
3737.600	0.7703
3738.500	0.8485
3739.400	0.8846
3740.300	0.8848
3741.200	0.8575
3742.100	0.8163
3743.000	0.7888
3743.900	0.7649
3744.800	0.7255
3745.700	0.6795
3746.600	0.6187
3747.500	0.5211
3748.400	0.4388
3749.300	0.4459
3750.200	0.5451
3751.100	0.6663
3752.000	0.7550
3752.900	0.8340
3753.800	0.9219
3754.700	0.9656
3755.600	0.9085
3756.500	0.7897
3757.400	0.7053
3758.300	0.6965
3759.200	0.7245
3760.100	0.7570
3761.000	0.8072
3761.900	0.8610
3762.800	0.8907
3763.700	0.9008
3764.600	0.8689
3765.500	0.7957
3766.400	0.7315
3767.300	0.6904
3768.200	0.6242
3769.100	0.5469
3770.000	0.5502
3770.900	0.6454
3771.800	0.7524
3772.700	0.8050
3773.600	0.8088
3774.500	0.8217
3775.400	0.8708
3776.300	0.9307
3777.200	0.9800
3778.100	1.0288
3779.000	1.0834
3779.900	1.1098
3780.800	1.0899
3781.700	1.0652
3782.600	1.0773
3783.500	1.0938
3784.400	1.0285
3785.300	0.9219
3786.200	0.8730
3787.100	0.8688
3788.000	0.8642
3788.900	0.8728
3789.800	0.8978
3790.700	0.9002
3791.600	0.8575
3792.500	0.7938
3793.400	0.7318
3794.300	0.6844
3795.200	0.6301
3796.100	0.5463
3797.000	0.4944
3797.900	0.5374
3798.800	0.6513
3799.700	0.7616
3800.600	0.8400
3801.500	0.9173
3802.400	0.9912
3803.300	1.0220
3804.200	1.0004
3805.100	0.9611
3806.000	0.9416
3806.900	0.9864
3807.800	1.0797
3808.700	1.1561
3809.600	1.1812
3810.500	1.1570
3811.400	1.0753
3812.300	0.9607
3813.200	0.8906
3814.100	0.9032
3815.000	0.9762
3815.900	1.0625
3816.800	1.1069
3817.700	1.0906
3818.600	1.0261
3819.500	0.9727
3820.400	1.0056
3821.300	1.0751
3822.200	1.0642
3823.100	0.9732
3824.000	0.8967
3824.900	0.8761
3825.800	0.8783
3826.700	0.8683
3827.600	0.8531
3828.500	0.8470
3829.400	0.8319
3830.300	0.7761
3831.200	0.6877
3832.100	0.6039
3833.000	0.5344
3833.900	0.4864
3834.800	0.4909
3835.700	0.5498
3836.600	0.6162
3837.500	0.6700
3838.400	0.7116
3839.300	0.7568
3840.200	0.8292
3841.100	0.9074
3842.000	0.9522
3842.900	0.9773
3843.800	0.9952
3844.700	1.0135
3845.600	1.0542
3846.500	1.1056
3847.400	1.1089
3848.300	1.0733
3849.200	1.0624
3850.100	1.1147
3851.000	1.1697
3851.900	1.1880
3852.800	1.1935
3853.700	1.1715
3854.600	1.1224
3855.500	1.1290
3856.400	1.1573
3857.300	1.1218
3858.200	1.0700
3859.100	1.0950
3860.000	1.1847
3860.900	1.2399
3861.800	1.2437
3862.700	1.2414
3863.600	1.2486
3864.500	1.2451
