3500.0000 0
3500.9000 0
3501.8000 0
3502.7000 0
3503.6000 0
3504.5000 0
3505.4000 0
3506.3000 0
3507.2000 0
3508.1000 0
3509.0000 0
3509.9000 0
3510.8000 0
3511.7000 0
3512.6000 0
3513.5000 0
3514.4000 0
3515.3000 0
3516.2000 0
3517.1000 0
3518.0000 0
3518.9000 0
3519.8000 0
3520.7000 0
3521.6000 0
3522.5000 0
3523.4000 0
3524.3000 0
3525.2000 0
3526.1000 0
3527.0000 0
3527.9000 0
3528.8000 0
3529.7000 0
3530.6000 0
3531.5000 0
3532.4000 0
3533.3000 0
3534.2000 0
3535.1000 0.00547197
3536.0000 0.16975524
3536.9000 0.19480006
3537.8000 0.21651976
3538.7000 0.21480453
3539.6000 0.1947424
3540.5000 0.2024229
3541.4000 0.20525713
3542.3000 0.20252649
3543.2000 0.19486947
3544.1000 0.19042279
3545.0000 0.1622196
3545.9000 0.17081319
3546.8000 0.18799283
3547.7000 0.18896718
3548.6000 0.19075906
3549.5000 0.20534515
3550.4000 0.20348047
3551.3000 0.18225259
3552.2000 0.18310992
3553.1000 0.17613111
3554.0000 0.16052079
3554.9000 0.15017176
3555.8000 0.14615366
3556.7000 0.17371504
3557.6000 0.18059188
3558.5000 0.18993299
3559.4000 0.19640826
3560.3000 0.2002224
3561.2000 0.21204266
3562.1000 0.19821107
3563.0000 0.19144988
3563.9000 0.1706526
3564.8000 0.15765084
3565.7000 0.13788095
3566.6000 0.12436745
3567.5000 0.15049975
3568.4000 0.17185248
3569.3000 0.18047872
3570.2000 0.18216844
3571.1000 0.19173768
3572.0000 0.18869057
3572.9000 0.1602886
3573.8000 0.12854981
3574.7000 0.1199709
3575.6000 0.12473973
3576.5000 0.17495669
3577.4000 0.17674294
3578.3000 0.19322045
3579.2000 0.1912729
3580.1000 0.16482866
3581.0000 0.10612896
3581.9000 0.07784046
3582.8000 0.09251012
3583.7000 0.11473453
3584.6000 0.10903767
3585.5000 0.10922564
3586.4000 0.0954064
3587.3000 0.08020711
3588.2000 0.1005688
3589.1000 0.11397664
3590.0000 0.1517833
3590.9000 0.18822592
3591.8000 0.16981912
3592.7000 0.17329958
3593.6000 0.18670841
3594.5000 0.1979675
3595.4000 0.18515131
3596.3000 0.21042521
3597.2000 0.23346047
3598.1000 0.20909421
3599.0000 0.20090289
3599.9000 0.1737694
3600.8000 0.17453603
3601.7000 0.17058091
3602.6000 0.15224816
3603.5000 0.1504306
3604.4000 0.14545123
3605.3000 0.13240625
3606.2000 0.14967199
3607.1000 0.15870614
3608.0000 0.15126351
3608.9000 0.14032501
3609.8000 0.12767491
3610.7000 0.15809156
3611.6000 0.1729175
3612.5000 0.15756705
3613.4000 0.15563788
3614.3000 0.17177889
3615.2000 0.17083023
3616.1000 0.15644683
3617.0000 0.15471892
3617.9000 0.13637008
3618.8000 0.11365763
3619.7000 0.12369072
3620.6000 0.13805915
3621.5000 0.1590073
3622.4000 0.18101284
3623.3000 0.17898625
3624.2000 0.17669392
3625.1000 0.20095685
3626.0000 0.22094131
3626.9000 0.2031657
3627.8000 0.2085225
3628.7000 0.21517086
3629.6000 0.20212054
3630.5000 0.16794565
3631.4000 0.13038322
3632.3000 0.11722513
3633.2000 0.13971345
3634.1000 0.15040152
3635.0000 0.12694393
3635.9000 0.14024688
3636.8000 0.14359394
3637.7000 0.15020721
3638.6000 0.18599938
3639.5000 0.20969096
3640.4000 0.20512187
3641.3000 0.19899482
3642.2000 0.17582674
3643.1000 0.15771358
3644.0000 0.15245298
3644.9000 0.15943611
3645.8000 0.15791124
3646.7000 0.16232096
3647.6000 0.13814782
3648.5000 0.13355823
3649.4000 0.15370247
3650.3000 0.16507332
3651.2000 0.1948604
3652.1000 0.19367103
3653.0000 0.21947624
3653.9000 0.21900086
3654.8000 0.21119948
3655.7000 0.20439456
3656.6000 0.22217894
3657.5000 0.21207112
3658.4000 0.18433738
3659.3000 0.20134304
3660.2000 0.22154218
3661.1000 0.22245173
3662.0000 0.21270359
3662.9000 0.19016764
3663.8000 0.1842517
3664.7000 0.20276034
3665.6000 0.19701281
3666.5000 0.18084508
3667.4000 0.20622824
3668.3000 0.19269116
3669.2000 0.18033789
3670.1000 0.18444593
3671.0000 0.22723405
3671.9000 0.24180876
3672.8000 0.22241527
3673.7000 0.22557756
3674.6000 0.233539
3675.5000 0.21494186
3676.4000 0.19556011
3677.3000 0.20032279
3678.2000 0.2083246
3679.1000 0.19782072
3680.0000 0.18058708
3680.9000 0.18343501
3681.8000 0.17240486
3682.7000 0.18794277
3683.6000 0.19522616
3684.5000 0.20091754
3685.4000 0.22073328
3686.3000 0.20040278
3687.2000 0.17821221
