3500.000	0.0000
3500.900	0.0000
3501.800	0.0000
3502.700	0.0000
3503.600	0.0000
3504.500	0.0000
3505.400	0.0000
3506.300	0.0000
3507.200	0.0000
3508.100	0.0000
3509.000	0.0000
3509.900	0.0000
3510.800	0.0000
3511.700	0.0000
3512.600	0.0000
3513.500	0.0000
3514.400	0.0000
3515.300	0.0000
3516.200	0.0000
3517.100	0.0000
3518.000	0.0000
3518.900	0.0000
3519.800	0.0000
3520.700	0.0000
3521.600	0.0000
3522.500	0.0000
3523.400	0.0000
3524.300	0.0000
3525.200	0.0000
3526.100	0.0000
3527.000	0.0000
3527.900	0.0000
3528.800	0.0000
3529.700	0.0000
3530.600	0.0000
3531.500	0.0000
3532.400	0.0000
3533.300	0.0000
3534.200	0.0000
3535.100	0.0000
3536.000	0.8836
3536.900	0.8910
3537.800	0.8891
3538.700	0.8865
3539.600	0.8888
3540.500	0.8931
3541.400	0.8987
3542.300	0.9047
3543.200	0.9016
3544.100	0.9010
3545.000	0.9097
3545.900	0.9294
3546.800	0.9385
3547.700	0.9455
3548.600	0.9553
3549.500	0.9571
3550.400	0.9566
3551.300	0.9523
3552.200	0.9560
3553.100	0.9616
3554.000	0.9632
3554.900	0.9557
3555.800	0.9507
3556.700	0.9533
3557.600	0.9523
3558.500	0.9485
3559.400	0.9468
3560.300	0.9404
3561.200	0.9387
3562.100	0.9380
3563.000	0.9357
3563.900	0.9279
3564.800	0.9235
3565.700	0.9243
3566.600	0.9276
3567.500	0.9371
3568.400	0.9377
3569.300	0.9356
3570.200	0.9384
3571.100	0.9475
3572.000	0.9376
3572.900	0.9281
3573.800	0.9214
3574.700	0.9130
3575.600	0.8983
3576.500	0.8892
3577.400	0.8886
3578.300	0.8964
3579.200	0.9112
3580.100	0.9225
3581.000	0.9164
3581.900	0.9040
3582.800	0.8949
3583.700	0.8853
3584.600	0.8808
3585.500	0.8838
3586.400	0.8903
3587.300	0.9074
3588.200	0.9203
3589.100	0.9204
3590.000	0.9190
3590.900	0.9214
3591.800	0.9255
3592.700	0.9367
3593.600	0.9414
3594.500	0.9300
3595.400	0.9158
3596.300	0.9121
3597.200	0.9146
3598.100	0.9125
3599.000	0.9192
3599.900	0.9327
3600.800	0.9238
3601.700	0.9077
3602.600	0.8915
3603.500	0.8793
3604.400	0.8814
3605.300	0.8860
3606.200	0.8894
3607.100	0.8890
3608.000	0.8776
3608.900	0.8666
3609.800	0.8681
3610.700	0.8838
3611.600	0.8957
3612.500	0.8963
3613.400	0.8828
3614.300	0.8718
3615.200	0.8805
3616.100	0.8863
3617.000	0.8793
3617.900	0.8829
3618.800	0.8792
3619.700	0.8654
3620.600	0.8637
3621.500	0.8702
3622.400	0.8752
3623.300	0.8816
3624.200	0.8830
3625.100	0.8772
3626.000	0.8834
3626.900	0.8984
3627.800	0.9000
3628.700	0.8975
3629.600	0.8916
3630.500	0.8723
3631.400	0.8580
3632.300	0.8743
3633.200	0.8990
3634.100	0.9054
3635.000	0.8959
3635.900	0.8845
3636.800	0.8765
3637.700	0.8750
3638.600	0.8756
3639.500	0.8721
3640.400	0.8654
3641.300	0.8614
3642.200	0.8629
3643.100	0.8734
3644.000	0.8807
3644.900	0.8750
3645.800	0.8678
3646.700	0.8624
3647.600	0.8554
3648.500	0.8521
3649.400	0.8516
3650.300	0.8514
3651.200	0.8556
3652.100	0.8630
3653.000	0.8676
3653.900	0.8661
3654.800	0.8669
3655.700	0.8651
3656.600	0.8685
3657.500	0.8815
3658.400	0.8872
3659.300	0.8898
3660.200	0.8937
3661.100	0.8866
3662.000	0.8764
3662.900	0.8718
3663.800	0.8724
3664.700	0.8709
3665.600	0.8680
3666.500	0.8693
3667.400	0.8707
3668.300	0.8679
3669.200	0.8667
3670.100	0.8678
3671.000	0.8760
3671.900	0.8818
3672.800	0.8796
3673.700	0.8758
3674.600	0.8765
3675.500	0.8697
3676.400	0.8543
3677.300	0.8487
3678.200	0.8547
3679.100	0.8640
3680.000	0.8944
3680.900	0.9302
3681.800	0.9201
3682.700	0.8795
3683.600	0.8905
3684.500	0.9373
3685.400	0.9240
3686.300	0.8677
3687.200	0.8811
3688.100	0.9859
3689.000	1.0777
3689.900	1.0489
3690.800	0.9285
3691.700	0.8671
3692.600	0.9659
3693.500	1.1450
3694.400	1.2377
3695.300	1.1593
3696.200	0.9788
3697.100	0.8598
3698.000	0.9238
3698.900	1.1205
3699.800	1.3074
3700.700	1.3843
3701.600	1.3104
3702.500	1.1069
3703.400	0.8993
3704.300	0.8516
3705.200	1.0024
3706.100	1.2384
3707.000	1.4500
3707.900	1.5628
3708.800	1.5309
3709.700	1.3587
3710.600	1.0977
3711.500	0.8655
3712.400	0.8205
3713.300	0.9908
3714.200	1.2534
3715.100	1.4860
3716.000	1.6527
3716.900	1.7397
3717.800	1.7175
3718.700	1.5870
3719.600	1.3718
3720.500	1.0987
3721.400	0.8657
3722.300	0.8166
3723.200	0.9900
3724.100	1.2740
3725.000	1.5347
3725.900	1.7000
3726.800	1.7926
3727.700	1.8675
3728.600	1.9162
3729.500	1.8849
3730.400	1.7792
3731.300	1.6091
3732.200	1.3662
3733.100	1.0807
3734.000	0.8591
3734.900	0.8279
3735.800	0.9995
3736.700	1.2563
3737.600	1.5193
3738.500	1.7610
3739.400	1.9390
3740.300	2.0087
3741.200	1.9909
3742.100	1.9787
3743.000	1.9997
3743.900	1.9951
3744.800	1.9401
3745.700	1.8378
3746.600	1.6940
3747.500	1.4831
3748.400	1.1889
3749.300	0.8991
3750.200	0.7722
3751.100	0.8830
3752.000	1.1606
3752.900	1.4477
3753.800	1.6452
3754.700	1.7717
3755.600	1.8854
3756.500	1.9701
3757.400	1.9771
3758.300	1.9223
3759.200	1.8815
3760.100	1.8897
3761.000	1.9147
3761.900	1.9344
3762.800	1.9608
3763.700	1.9611
3764.600	1.9314
3765.500	1.8972
3766.400	1.8153
3767.300	1.6559
3768.200	1.4212
3769.100	1.1253
3770.000	0.8565
3770.900	0.7765
3771.800	0.9409
3772.700	1.2315
3773.600	1.5099
3774.500	1.7260
3775.400	1.8818
3776.300	1.9944
3777.200	2.0552
3778.100	2.0771
3779.000	2.1065
3779.900	2.1512
3780.800	2.1674
3781.700	2.1616
3782.600	2.1371
3783.500	2.1212
3784.400	2.1448
3785.300	2.1776
3786.200	2.1760
3787.100	2.1671
3788.000	2.1615
3788.900	2.1360
3789.800	2.1058
3790.700	2.0799
3791.600	2.0258
3792.500	1.9362
3793.400	1.8229
3794.300	1.6748
3795.200	1.4679
3796.100	1.1914
3797.000	0.9150
3797.900	0.7704
3798.800	0.8419
3799.700	1.0880
3800.600	1.3677
3801.500	1.5973
3802.400	1.7765
3803.300	1.9145
3804.200	2.0039
3805.100	2.0604
3806.000	2.0979
3806.900	2.1193
3807.800	2.1281
3808.700	2.1496
3809.600	2.1750
3810.500	2.1836
3811.400	2.1819
3812.300	2.1789
3813.200	2.1512
3814.100	2.1172
3815.000	2.1162
3815.900	2.1447
3816.800	2.1700
3817.700	2.1690
3818.600	2.1281
3819.500	2.0739
3820.400	2.0556
3821.300	2.0916
3822.200	2.1497
3823.100	2.1909
3824.000	2.1772
3824.900	2.1283
3825.800	2.0825
3826.700	2.0541
3827.600	2.0422
3828.500	2.0234
3829.400	1.9660
3830.300	1.8882
3831.200	1.7774
3832.100	1.5984
3833.000	1.3638
3833.900	1.1006
3834.800	0.8613
3835.700	0.7760
3836.600	0.9054
3837.500	1.1556
3838.400	1.4088
3839.300	1.6286
3840.200	1.8007
3841.100	1.9220
3842.000	2.0028
3842.900	2.0513
3843.800	2.0769
3844.700	2.0911
3845.600	2.1058
3846.500	2.1294
3847.400	2.1367
3848.300	2.1238
3849.200	2.1008
3850.100	2.1109
3851.000	2.1662
3851.900	2.1983
3852.800	2.1561
3853.700	2.1017
3854.600	2.0809
3855.500	2.0525
3856.400	2.0522
3857.300	2.1394
3858.200	2.2291
3859.100	2.2627
3860.000	2.2566
3860.900	2.2252
3861.800	2.1543
3862.700	2.0829
3863.600	2.1023
3864.500	2.1718
